Time [s],Sig [V]
2.8215720E-02,-3.5171509E-01
2.8219672E-02,-3.5171509E-01
2.8223624E-02,-3.5232544E-01
2.8227576E-02,-3.5873413E-01
2.8231528E-02,-3.5751343E-01
2.8235480E-02,-3.5690308E-01
2.8239432E-02,-3.5415649E-01
2.8243384E-02,-3.5324097E-01
2.8247336E-02,-3.5293579E-01
2.8251288E-02,-3.5079956E-01
2.8255240E-02,-3.5354614E-01
2.8259192E-02,-3.5293579E-01
2.8263144E-02,-3.4835815E-01
2.8267096E-02,-3.5110474E-01
2.8271048E-02,-3.4957886E-01
2.8275000E-02,-3.4622192E-01
2.8278952E-02,-3.4622192E-01
2.8282904E-02,-3.4896851E-01
2.8286856E-02,-3.5629272E-01
2.8290808E-02,-3.5934448E-01
2.8294760E-02,-3.5537720E-01
2.8298712E-02,-3.5781860E-01
2.8302664E-02,-3.5842896E-01
2.8306616E-02,-3.5385132E-01
2.8310568E-02,-3.5385132E-01
2.8314520E-02,-3.5110474E-01
2.8318472E-02,-3.5476685E-01
2.8322424E-02,-3.5202026E-01
2.8326376E-02,-3.5110474E-01
2.8330328E-02,-3.5293579E-01
2.8334280E-02,-3.4957886E-01
2.8338232E-02,-3.5171509E-01
2.8342184E-02,-3.5293579E-01
2.8346136E-02,-3.5079956E-01
2.8350088E-02,-3.5537720E-01
2.8354040E-02,-3.4713745E-01
2.8357992E-02,-3.4683228E-01
2.8361944E-02,-3.5140991E-01
2.8365896E-02,-3.4866333E-01
2.8369848E-02,-3.4469604E-01
2.8373800E-02,-3.4439087E-01
2.8377752E-02,-3.4896851E-01
2.8381704E-02,-3.5079956E-01
2.8385656E-02,-3.5232544E-01
2.8389608E-02,-3.4957886E-01
2.8393560E-02,-3.4713745E-01
2.8397512E-02,-3.4805298E-01
2.8401464E-02,-3.4957886E-01
2.8405416E-02,-3.4957886E-01
2.8409368E-02,-3.5110474E-01
2.8413320E-02,-3.5476685E-01
2.8417272E-02,-3.5446167E-01
2.8421224E-02,-3.5232544E-01
2.8425176E-02,-3.5232544E-01
2.8429128E-02,-3.5171509E-01
2.8433080E-02,-3.5263062E-01
2.8437032E-02,-3.5568237E-01
2.8440984E-02,-3.5293579E-01
2.8444936E-02,-3.5690308E-01
2.8448888E-02,-3.5476685E-01
2.8452840E-02,-3.5202026E-01
2.8456792E-02,-3.4896851E-01
2.8460744E-02,-3.5079956E-01
2.8464696E-02,-3.5049438E-01
2.8468648E-02,-3.5079956E-01
2.8472600E-02,-3.4957886E-01
2.8476552E-02,-3.5140991E-01
2.8480504E-02,-3.4683228E-01
2.8484456E-02,-3.4713745E-01
2.8488408E-02,-3.4530640E-01
2.8492360E-02,-3.4713745E-01
2.8496312E-02,-3.5049438E-01
2.8500264E-02,-3.5293579E-01
2.8504216E-02,-3.5018921E-01
2.8508168E-02,-3.5018921E-01
2.8512120E-02,-3.4805298E-01
2.8516072E-02,-3.4500122E-01
2.8520024E-02,-3.4011841E-01
2.8523976E-02,-3.4194946E-01
2.8527928E-02,-3.4378052E-01
2.8531880E-02,-3.4042358E-01
2.8535832E-02,-3.3767700E-01
2.8539784E-02,-3.4164429E-01
2.8543736E-02,-3.4194946E-01
2.8547688E-02,-3.4042358E-01
2.8551640E-02,-3.3859253E-01
2.8555592E-02,-3.4317017E-01
2.8559544E-02,-3.4133911E-01
2.8563496E-02,-3.4561157E-01
2.8567448E-02,-3.4255981E-01
2.8571400E-02,-3.3981323E-01
2.8575352E-02,-3.4347534E-01
2.8579304E-02,-3.4347534E-01
2.8583256E-02,-3.4255981E-01
2.8587208E-02,-3.3554077E-01
2.8591160E-02,-3.3676147E-01
2.8595112E-02,-3.4255981E-01
2.8599064E-02,-3.4439087E-01
2.8603016E-02,-3.4133911E-01
2.8606968E-02,-3.4194946E-01
2.8610920E-02,-3.4683228E-01
2.8614872E-02,-3.4530640E-01
2.8618824E-02,-3.5018921E-01
2.8622776E-02,-3.4744263E-01
2.8626728E-02,-3.4866333E-01
2.8630680E-02,-3.5079956E-01
2.8634632E-02,-3.4957886E-01
2.8638584E-02,-3.4927368E-01
2.8642536E-02,-3.4652710E-01
2.8646488E-02,-3.4805298E-01
2.8650440E-02,-3.4469604E-01
2.8654392E-02,-3.4500122E-01
2.8658344E-02,-3.4896851E-01
2.8662296E-02,-3.4286499E-01
2.8666248E-02,-3.4530640E-01
2.8670200E-02,-3.4500122E-01
2.8674152E-02,-3.3889771E-01
2.8678104E-02,-3.4103394E-01
2.8682056E-02,-3.4408569E-01
2.8686008E-02,-3.4408569E-01
2.8689960E-02,-3.4439087E-01
2.8693912E-02,-3.4194946E-01
2.8697864E-02,-3.4042358E-01
2.8701816E-02,-3.4133911E-01
2.8705768E-02,-3.4317017E-01
2.8709720E-02,-3.4439087E-01
2.8713672E-02,-3.4347534E-01
2.8717624E-02,-3.4011841E-01
2.8721576E-02,-3.4133911E-01
2.8725528E-02,-3.4103394E-01
2.8729480E-02,-3.3676147E-01
2.8733432E-02,-3.3859253E-01
2.8737384E-02,-3.4225464E-01
2.8741336E-02,-3.4042358E-01
2.8745288E-02,-3.4500122E-01
2.8749240E-02,-3.4255981E-01
2.8753192E-02,-3.4530640E-01
2.8757144E-02,-3.4530640E-01
2.8761096E-02,-3.4713745E-01
2.8765048E-02,-3.4652710E-01
2.8769000E-02,-3.4835815E-01
2.8772952E-02,-3.4683228E-01
2.8776904E-02,-3.4347534E-01
2.8780856E-02,-3.4774780E-01
2.8784808E-02,-3.4530640E-01
2.8788760E-02,-3.4774780E-01
2.8792712E-02,-3.4866333E-01
2.8796664E-02,-3.4530640E-01
2.8800616E-02,-3.4439087E-01
2.8804568E-02,-3.4500122E-01
2.8808520E-02,-3.4835815E-01
2.8812472E-02,-3.4713745E-01
2.8816424E-02,-3.4683228E-01
2.8820376E-02,-3.4866333E-01
2.8824328E-02,-3.4957886E-01
2.8828280E-02,-3.4164429E-01
2.8832232E-02,-3.4561157E-01
2.8836184E-02,-3.4713745E-01
2.8840136E-02,-3.4469604E-01
2.8844088E-02,-3.5140991E-01
2.8848040E-02,-3.4805298E-01
2.8851992E-02,-3.5049438E-01
2.8855944E-02,-3.4469604E-01
2.8859896E-02,-3.4133911E-01
2.8863848E-02,-3.4255981E-01
2.8867800E-02,-3.4805298E-01
2.8871752E-02,-3.4866333E-01
2.8875704E-02,-3.4561157E-01
2.8879656E-02,-3.4561157E-01
2.8883608E-02,-3.4194946E-01
2.8887560E-02,-3.4469604E-01
2.8891512E-02,-3.3584595E-01
2.8895464E-02,-3.4317017E-01
2.8899416E-02,-3.4530640E-01
2.8903368E-02,-3.4469604E-01
2.8907320E-02,-3.4561157E-01
2.8911272E-02,-3.4469604E-01
2.8915224E-02,-3.4591675E-01
2.8919176E-02,-3.4835815E-01
2.8923128E-02,-3.4591675E-01
2.8927080E-02,-3.4317017E-01
2.8931032E-02,-3.4347534E-01
2.8934984E-02,-3.4347534E-01
2.8938936E-02,-3.4561157E-01
2.8942888E-02,-3.4652710E-01
2.8946840E-02,-3.4957886E-01
2.8950792E-02,-3.5018921E-01
2.8954744E-02,-3.3828735E-01
2.8958696E-02,-3.4103394E-01
2.8962648E-02,-3.4103394E-01
2.8966600E-02,-3.3676147E-01
2.8970552E-02,-3.4225464E-01
2.8974504E-02,-3.3828735E-01
2.8978456E-02,-3.3370972E-01
2.8982408E-02,-3.3340454E-01
2.8986360E-02,-3.4255981E-01
2.8990312E-02,-3.3767700E-01
2.8994264E-02,-3.3981323E-01
2.8998216E-02,-3.3798218E-01
2.9002168E-02,-3.4042358E-01
2.9006120E-02,-3.3920288E-01
2.9010072E-02,-3.3950806E-01
2.9014024E-02,-3.3645630E-01
2.9017976E-02,-3.4347534E-01
2.9021928E-02,-3.3981323E-01
2.9025880E-02,-3.3645630E-01
2.9029832E-02,-3.3828735E-01
2.9033784E-02,-3.4194946E-01
2.9037736E-02,-3.4500122E-01
2.9041688E-02,-3.3706665E-01
2.9045640E-02,-3.3981323E-01
2.9049592E-02,-3.4225464E-01
2.9053544E-02,-3.3859253E-01
2.9057496E-02,-3.3828735E-01
2.9061448E-02,-3.3981323E-01
2.9065400E-02,-3.4469604E-01
2.9069352E-02,-3.4408569E-01
2.9073304E-02,-3.4347534E-01
2.9077256E-02,-3.4317017E-01
2.9081208E-02,-3.4133911E-01
2.9085160E-02,-3.3676147E-01
2.9089112E-02,-3.3981323E-01
2.9093064E-02,-3.4439087E-01
2.9097016E-02,-3.3432007E-01
2.9100968E-02,-3.3767700E-01
2.9104920E-02,-3.3981323E-01
2.9108872E-02,-3.4378052E-01
2.9112824E-02,-3.3889771E-01
2.9116776E-02,-3.3798218E-01
2.9120728E-02,-3.4194946E-01
2.9124680E-02,-3.3859253E-01
2.9128632E-02,-3.4225464E-01
2.9132584E-02,-3.4103394E-01
2.9136536E-02,-3.4072876E-01
2.9140488E-02,-3.3737183E-01
2.9144440E-02,-3.3981323E-01
2.9148392E-02,-3.4164429E-01
2.9152344E-02,-3.3798218E-01
2.9156296E-02,-3.3676147E-01
2.9160248E-02,-3.4225464E-01
2.9164200E-02,-3.4622192E-01
2.9168152E-02,-3.3950806E-01
2.9172104E-02,-3.3859253E-01
2.9176056E-02,-3.4286499E-01
2.9180008E-02,-3.3981323E-01
2.9183960E-02,-3.3981323E-01
2.9187912E-02,-3.3950806E-01
2.9191864E-02,-3.4225464E-01
2.9195816E-02,-3.4439087E-01
2.9199768E-02,-3.4194946E-01
2.9203720E-02,-3.4317017E-01
2.9207672E-02,-3.4469604E-01
2.9211624E-02,-3.4622192E-01
2.9215576E-02,-3.4500122E-01
2.9219528E-02,-3.3950806E-01
2.9223480E-02,-3.4194946E-01
2.9227432E-02,-3.4378052E-01
2.9231384E-02,-3.3950806E-01
2.9235336E-02,-3.4286499E-01
2.9239288E-02,-3.4469604E-01
2.9243240E-02,-3.4347534E-01
2.9247192E-02,-3.4103394E-01
2.9251144E-02,-3.4713745E-01
2.9255096E-02,-3.4652710E-01
2.9259048E-02,-3.4805298E-01
2.9263000E-02,-3.4317017E-01
2.9266952E-02,-3.3889771E-01
2.9270904E-02,-3.4591675E-01
2.9274856E-02,-3.4713745E-01
2.9278808E-02,-3.3981323E-01
2.9282760E-02,-3.3767700E-01
2.9286712E-02,-3.3889771E-01
2.9290664E-02,-3.3737183E-01
2.9294616E-02,-3.3950806E-01
2.9298568E-02,-3.3828735E-01
2.9302520E-02,-3.3737183E-01
2.9306472E-02,-3.3279419E-01
2.9310424E-02,-3.2852173E-01
2.9314376E-02,-3.3279419E-01
2.9318328E-02,-3.4042358E-01
2.9322280E-02,-3.3554077E-01
2.9326232E-02,-3.3340454E-01
2.9330184E-02,-3.3828735E-01
2.9334136E-02,-3.3493042E-01
2.9338088E-02,-3.3676147E-01
2.9342040E-02,-3.3737183E-01
2.9345992E-02,-3.2974243E-01
2.9349944E-02,-3.3309937E-01
2.9353896E-02,-3.3554077E-01
2.9357848E-02,-3.3248901E-01
2.9361800E-02,-3.3309937E-01
2.9365752E-02,-3.3676147E-01
2.9369704E-02,-3.3615112E-01
2.9373656E-02,-3.4103394E-01
2.9377608E-02,-3.4072876E-01
2.9381560E-02,-3.4042358E-01
2.9385512E-02,-3.4347534E-01
2.9389464E-02,-3.4042358E-01
2.9393416E-02,-3.3828735E-01
2.9397368E-02,-3.3248901E-01
2.9401320E-02,-3.3981323E-01
2.9405272E-02,-3.3920288E-01
2.9409224E-02,-3.4286499E-01
2.9413176E-02,-3.3645630E-01
2.9417128E-02,-3.3798218E-01
2.9421080E-02,-3.3920288E-01
2.9425032E-02,-3.3493042E-01
2.9428984E-02,-3.3981323E-01
2.9432936E-02,-3.4011841E-01
2.9436888E-02,-3.3859253E-01
2.9440840E-02,-3.4042358E-01
2.9444792E-02,-3.4408569E-01
2.9448744E-02,-3.4530640E-01
2.9452696E-02,-3.3981323E-01
2.9456648E-02,-3.3615112E-01
2.9460600E-02,-3.3676147E-01
2.9464552E-02,-3.3615112E-01
2.9468504E-02,-3.3706665E-01
2.9472456E-02,-3.3615112E-01
2.9476408E-02,-3.3218384E-01
2.9480360E-02,-3.3615112E-01
2.9484312E-02,-3.3157349E-01
2.9488264E-02,-3.3065796E-01
2.9492216E-02,-3.3157349E-01
2.9496168E-02,-3.2974243E-01
2.9500120E-02,-3.3554077E-01
2.9504072E-02,-3.3462524E-01
2.9508024E-02,-3.3554077E-01
2.9511976E-02,-3.3157349E-01
2.9515928E-02,-3.2699585E-01
2.9519880E-02,-3.3157349E-01
2.9523832E-02,-3.3218384E-01
2.9527784E-02,-3.3462524E-01
2.9531736E-02,-3.3370972E-01
2.9535688E-02,-3.3432007E-01
2.9539640E-02,-3.3157349E-01
2.9543592E-02,-3.3523560E-01
2.9547544E-02,-3.3767700E-01
2.9551496E-02,-3.3615112E-01
2.9555448E-02,-3.3370972E-01
2.9559400E-02,-3.3340454E-01
2.9563352E-02,-3.3432007E-01
2.9567304E-02,-3.3157349E-01
2.9571256E-02,-3.3279419E-01
2.9575208E-02,-3.3309937E-01
2.9579160E-02,-3.3615112E-01
2.9583112E-02,-3.4103394E-01
2.9587064E-02,-3.3493042E-01
2.9591016E-02,-3.3401489E-01
2.9594968E-02,-3.3248901E-01
2.9598920E-02,-3.3615112E-01
2.9602872E-02,-3.3767700E-01
2.9606824E-02,-3.4042358E-01
2.9610776E-02,-3.3218384E-01
2.9614728E-02,-3.3370972E-01
2.9618680E-02,-3.2791138E-01
2.9622632E-02,-3.3035278E-01
2.9626584E-02,-3.3370972E-01
2.9630536E-02,-3.3279419E-01
2.9634488E-02,-3.3370972E-01
2.9638440E-02,-3.3828735E-01
2.9642392E-02,-3.3981323E-01
2.9646344E-02,-3.3920288E-01
2.9650296E-02,-3.3889771E-01
2.9654248E-02,-3.3889771E-01
2.9658200E-02,-3.3981323E-01
2.9662152E-02,-3.3462524E-01
2.9666104E-02,-3.3676147E-01
2.9670056E-02,-3.4133911E-01
2.9674008E-02,-3.3676147E-01
2.9677960E-02,-3.3218384E-01
2.9681912E-02,-3.3615112E-01
2.9685864E-02,-3.3889771E-01
2.9689816E-02,-3.4164429E-01
2.9693768E-02,-3.4103394E-01
2.9697720E-02,-3.3493042E-01
2.9701672E-02,-3.3401489E-01
2.9705624E-02,-3.3370972E-01
2.9709576E-02,-3.3676147E-01
2.9713528E-02,-3.3340454E-01
2.9717480E-02,-3.3676147E-01
2.9721432E-02,-3.3706665E-01
2.9725384E-02,-3.3462524E-01
2.9729336E-02,-3.3981323E-01
2.9733288E-02,-3.3859253E-01
2.9737240E-02,-3.3462524E-01
2.9741192E-02,-3.3279419E-01
2.9745144E-02,-3.3340454E-01
2.9749096E-02,-3.3645630E-01
2.9753048E-02,-3.3737183E-01
2.9757000E-02,-3.4011841E-01
2.9760952E-02,-3.4225464E-01
2.9764904E-02,-3.4011841E-01
2.9768856E-02,-3.3859253E-01
2.9772808E-02,-3.3981323E-01
2.9776760E-02,-3.3004761E-01
2.9780712E-02,-3.3432007E-01
2.9784664E-02,-3.4164429E-01
2.9788616E-02,-3.3981323E-01
2.9792568E-02,-3.3340454E-01
2.9796520E-02,-3.3767700E-01
2.9800472E-02,-3.4042358E-01
2.9804424E-02,-3.3737183E-01
2.9808376E-02,-3.3462524E-01
2.9812328E-02,-3.3828735E-01
2.9816280E-02,-3.4042358E-01
2.9820232E-02,-3.3889771E-01
2.9824184E-02,-3.3432007E-01
2.9828136E-02,-3.3615112E-01
2.9832088E-02,-3.3523560E-01
2.9836040E-02,-3.3462524E-01
2.9839992E-02,-3.3370972E-01
2.9843944E-02,-3.3309937E-01
2.9847896E-02,-3.3523560E-01
2.9851848E-02,-3.3126831E-01
2.9855800E-02,-3.2943726E-01
2.9859752E-02,-3.3065796E-01
2.9863704E-02,-3.2882690E-01
2.9867656E-02,-3.3309937E-01
2.9871608E-02,-3.3187866E-01
2.9875560E-02,-3.3493042E-01
2.9879512E-02,-3.3676147E-01
2.9883464E-02,-3.4347534E-01
2.9887416E-02,-3.4378052E-01
2.9891368E-02,-3.4042358E-01
2.9895320E-02,-3.3950806E-01
2.9899272E-02,-3.4194946E-01
2.9903224E-02,-3.4378052E-01
2.9907176E-02,-3.4286499E-01
2.9911128E-02,-3.3950806E-01
2.9915080E-02,-3.4286499E-01
2.9919032E-02,-3.4286499E-01
2.9922984E-02,-3.3950806E-01
2.9926936E-02,-3.4042358E-01
2.9930888E-02,-3.3584595E-01
2.9934840E-02,-3.3981323E-01
2.9938792E-02,-3.4286499E-01
2.9942744E-02,-3.4439087E-01
2.9946696E-02,-3.3676147E-01
2.9950648E-02,-3.3645630E-01
2.9954600E-02,-3.3493042E-01
2.9958552E-02,-3.3737183E-01
2.9962504E-02,-3.3828735E-01
2.9966456E-02,-3.3645630E-01
2.9970408E-02,-3.3096313E-01
2.9974360E-02,-3.3157349E-01
2.9978312E-02,-3.3309937E-01
2.9982264E-02,-3.3218384E-01
2.9986216E-02,-3.4103394E-01
2.9990168E-02,-3.3798218E-01
2.9994120E-02,-3.3767700E-01
2.9998072E-02,-3.3645630E-01
3.0002024E-02,-3.3126831E-01
3.0005976E-02,-3.3432007E-01
3.0009928E-02,-3.3401489E-01
3.0013880E-02,-3.3157349E-01
3.0017832E-02,-3.2882690E-01
3.0021784E-02,-3.2852173E-01
3.0025736E-02,-3.2638550E-01
3.0029688E-02,-3.2608032E-01
3.0033640E-02,-3.2852173E-01
3.0037592E-02,-3.2943726E-01
3.0041544E-02,-3.2608032E-01
3.0045496E-02,-3.2699585E-01
3.0049448E-02,-3.2638550E-01
3.0053400E-02,-3.3187866E-01
3.0057352E-02,-3.3096313E-01
3.0061304E-02,-3.2760620E-01
3.0065256E-02,-3.2608032E-01
3.0069208E-02,-3.2333374E-01
3.0073160E-02,-3.3370972E-01
3.0077112E-02,-3.3340454E-01
3.0081064E-02,-3.3462524E-01
3.0085016E-02,-3.2974243E-01
3.0088968E-02,-3.2852173E-01
3.0092920E-02,-3.2974243E-01
3.0096872E-02,-3.3218384E-01
3.0100824E-02,-3.2546997E-01
3.0104776E-02,-3.2821655E-01
3.0108728E-02,-3.3493042E-01
3.0112680E-02,-3.3798218E-01
3.0116632E-02,-3.3065796E-01
3.0120584E-02,-3.3401489E-01
3.0124536E-02,-3.3340454E-01
3.0128488E-02,-3.2577515E-01
3.0132440E-02,-3.2211304E-01
3.0136392E-02,-3.2669067E-01
3.0140344E-02,-3.2608032E-01
3.0144296E-02,-3.2546997E-01
3.0148248E-02,-3.2333374E-01
3.0152200E-02,-3.2424927E-01
3.0156152E-02,-3.2730103E-01
3.0160104E-02,-3.3126831E-01
3.0164056E-02,-3.3035278E-01
3.0168008E-02,-3.3462524E-01
3.0171960E-02,-3.3828735E-01
3.0175912E-02,-3.4347534E-01
3.0179864E-02,-3.4255981E-01
3.0183816E-02,-3.3737183E-01
3.0187768E-02,-3.4011841E-01
3.0191720E-02,-3.4042358E-01
3.0195672E-02,-3.3676147E-01
3.0199624E-02,-3.3676147E-01
3.0203576E-02,-3.3767700E-01
3.0207528E-02,-3.4133911E-01
3.0211480E-02,-3.3828735E-01
3.0215432E-02,-3.4011841E-01
3.0219384E-02,-3.3767700E-01
3.0223336E-02,-3.3767700E-01
3.0227288E-02,-3.3493042E-01
3.0231240E-02,-3.3218384E-01
3.0235192E-02,-3.3798218E-01
3.0239144E-02,-3.3889771E-01
3.0243096E-02,-3.3309937E-01
3.0247048E-02,-3.3676147E-01
3.0251000E-02,-3.2974243E-01
3.0254952E-02,-3.2394409E-01
3.0258904E-02,-3.2699585E-01
3.0262856E-02,-3.3279419E-01
3.0266808E-02,-3.3279419E-01
3.0270760E-02,-3.2546997E-01
3.0274712E-02,-3.2424927E-01
3.0278664E-02,-3.2638550E-01
3.0282616E-02,-3.3004761E-01
3.0286568E-02,-3.2852173E-01
3.0290520E-02,-3.3523560E-01
3.0294472E-02,-3.2821655E-01
3.0298424E-02,-3.2699585E-01
3.0302376E-02,-3.2974243E-01
3.0306328E-02,-3.3065796E-01
3.0310280E-02,-3.3340454E-01
3.0314232E-02,-3.3218384E-01
3.0318184E-02,-3.2852173E-01
3.0322136E-02,-3.3096313E-01
3.0326088E-02,-3.3157349E-01
3.0330040E-02,-3.3187866E-01
3.0333992E-02,-3.3035278E-01
3.0337944E-02,-3.3065796E-01
3.0341896E-02,-3.3645630E-01
3.0345848E-02,-3.3126831E-01
3.0349800E-02,-3.3096313E-01
3.0353752E-02,-3.3004761E-01
3.0357704E-02,-3.3920288E-01
3.0361656E-02,-3.3309937E-01
3.0365608E-02,-3.3309937E-01
3.0369560E-02,-3.3370972E-01
3.0373512E-02,-3.3096313E-01
3.0377464E-02,-3.2913208E-01
3.0381416E-02,-3.3309937E-01
3.0385368E-02,-3.3218384E-01
3.0389320E-02,-3.3370972E-01
3.0393272E-02,-3.3554077E-01
3.0397224E-02,-3.2913208E-01
3.0401176E-02,-3.2943726E-01
3.0405128E-02,-3.3096313E-01
3.0409080E-02,-3.3859253E-01
3.0413032E-02,-3.4347534E-01
3.0416984E-02,-3.3615112E-01
3.0420936E-02,-3.3157349E-01
3.0424888E-02,-3.3523560E-01
3.0428840E-02,-3.4011841E-01
3.0432792E-02,-3.3828735E-01
3.0436744E-02,-3.3279419E-01
3.0440696E-02,-3.2913208E-01
3.0444648E-02,-3.3706665E-01
3.0448600E-02,-3.3493042E-01
3.0452552E-02,-3.2669067E-01
3.0456504E-02,-3.2943726E-01
3.0460456E-02,-3.2943726E-01
3.0464408E-02,-3.2760620E-01
3.0468360E-02,-3.2760620E-01
3.0472312E-02,-3.2608032E-01
3.0476264E-02,-3.2424927E-01
3.0480216E-02,-3.2424927E-01
3.0484168E-02,-3.2821655E-01
3.0488120E-02,-3.2669067E-01
3.0492072E-02,-3.2302856E-01
3.0496024E-02,-3.3126831E-01
3.0499976E-02,-3.3615112E-01
3.0503928E-02,-3.2913208E-01
3.0507880E-02,-3.2943726E-01
3.0511832E-02,-3.3004761E-01
3.0515784E-02,-3.2913208E-01
3.0519736E-02,-3.2943726E-01
3.0523688E-02,-3.2485962E-01
3.0527640E-02,-3.2089233E-01
3.0531592E-02,-3.2760620E-01
3.0535544E-02,-3.2638550E-01
3.0539496E-02,-3.3065796E-01
3.0543448E-02,-3.3187866E-01
3.0547400E-02,-3.2791138E-01
3.0551352E-02,-3.2760620E-01
3.0555304E-02,-3.2455444E-01
3.0559256E-02,-3.2669067E-01
3.0563208E-02,-3.2302856E-01
3.0567160E-02,-3.2760620E-01
3.0571112E-02,-3.3187866E-01
3.0575064E-02,-3.3462524E-01
3.0579016E-02,-3.3309937E-01
3.0582968E-02,-3.3218384E-01
3.0586920E-02,-3.3157349E-01
3.0590872E-02,-3.2638550E-01
3.0594824E-02,-3.2760620E-01
3.0598776E-02,-3.3096313E-01
3.0602728E-02,-3.3462524E-01
3.0606680E-02,-3.3370972E-01
3.0610632E-02,-3.3401489E-01
3.0614584E-02,-3.3340454E-01
3.0618536E-02,-3.3645630E-01
3.0622488E-02,-3.4133911E-01
3.0626440E-02,-3.3645630E-01
3.0630392E-02,-3.3554077E-01
3.0634344E-02,-3.3462524E-01
3.0638296E-02,-3.3096313E-01
3.0642248E-02,-3.2241821E-01
3.0646200E-02,-3.3096313E-01
3.0650152E-02,-3.2943726E-01
3.0654104E-02,-3.2608032E-01
3.0658056E-02,-3.3462524E-01
3.0662008E-02,-3.2852173E-01
3.0665960E-02,-3.2760620E-01
3.0669912E-02,-3.2424927E-01
3.0673864E-02,-3.2546997E-01
3.0677816E-02,-3.1967163E-01
3.0681768E-02,-3.1723022E-01
3.0685720E-02,-3.1967163E-01
3.0689672E-02,-3.2577515E-01
3.0693624E-02,-3.2272339E-01
3.0697576E-02,-3.2333374E-01
3.0701528E-02,-3.2669067E-01
3.0705480E-02,-3.2943726E-01
3.0709432E-02,-3.2608032E-01
3.0713384E-02,-3.2028198E-01
3.0717336E-02,-3.2089233E-01
3.0721288E-02,-3.2028198E-01
3.0725240E-02,-3.2424927E-01
3.0729192E-02,-3.2577515E-01
3.0733144E-02,-3.2638550E-01
3.0737096E-02,-3.2608032E-01
3.0741048E-02,-3.2455444E-01
3.0745000E-02,-3.2699585E-01
3.0748952E-02,-3.2455444E-01
3.0752904E-02,-3.2150269E-01
3.0756856E-02,-3.2546997E-01
3.0760808E-02,-3.2424927E-01
3.0764760E-02,-3.1692505E-01
3.0768712E-02,-3.1600952E-01
3.0772664E-02,-3.2211304E-01
3.0776616E-02,-3.2302856E-01
3.0780568E-02,-3.2516479E-01
3.0784520E-02,-3.2333374E-01
3.0788472E-02,-3.2974243E-01
3.0792424E-02,-3.2852173E-01
3.0796376E-02,-3.2852173E-01
3.0800328E-02,-3.1936646E-01
3.0804280E-02,-3.1997681E-01
3.0808232E-02,-3.2028198E-01
3.0812184E-02,-3.2485962E-01
3.0816136E-02,-3.2485962E-01
3.0820088E-02,-3.2241821E-01
3.0824040E-02,-3.2119751E-01
3.0827992E-02,-3.2028198E-01
3.0831944E-02,-3.2608032E-01
3.0835896E-02,-3.2424927E-01
3.0839848E-02,-3.2180786E-01
3.0843800E-02,-3.2699585E-01
3.0847752E-02,-3.2730103E-01
3.0851704E-02,-3.2882690E-01
3.0855656E-02,-3.2974243E-01
3.0859608E-02,-3.2760620E-01
3.0863560E-02,-3.2180786E-01
3.0867512E-02,-3.2730103E-01
3.0871464E-02,-3.2302856E-01
3.0875416E-02,-3.2211304E-01
3.0879368E-02,-3.2333374E-01
3.0883320E-02,-3.2608032E-01
3.0887272E-02,-3.2089233E-01
3.0891224E-02,-3.2089233E-01
3.0895176E-02,-3.2760620E-01
3.0899128E-02,-3.1997681E-01
3.0903080E-02,-3.2180786E-01
3.0907032E-02,-3.2577515E-01
3.0910984E-02,-3.2241821E-01
3.0914936E-02,-3.1845093E-01
3.0918888E-02,-3.2119751E-01
3.0922840E-02,-3.2424927E-01
3.0926792E-02,-3.2882690E-01
3.0930744E-02,-3.3035278E-01
3.0934696E-02,-3.2882690E-01
3.0938648E-02,-3.2058716E-01
3.0942600E-02,-3.2241821E-01
3.0946552E-02,-3.2180786E-01
3.0950504E-02,-3.2485962E-01
3.0954456E-02,-3.2638550E-01
3.0958408E-02,-3.2608032E-01
3.0962360E-02,-3.2394409E-01
3.0966312E-02,-3.1967163E-01
3.0970264E-02,-3.1967163E-01
3.0974216E-02,-3.2180786E-01
3.0978168E-02,-3.2180786E-01
3.0982120E-02,-3.2119751E-01
3.0986072E-02,-3.2516479E-01
3.0990024E-02,-3.2211304E-01
3.0993976E-02,-3.2394409E-01
3.0997928E-02,-3.1997681E-01
3.1001880E-02,-3.2180786E-01
3.1005832E-02,-3.2394409E-01
3.1009784E-02,-3.2333374E-01
3.1013736E-02,-3.2180786E-01
3.1017688E-02,-3.1875610E-01
3.1021640E-02,-3.1997681E-01
3.1025592E-02,-3.2638550E-01
3.1029544E-02,-3.2424927E-01
3.1033496E-02,-3.2333374E-01
3.1037448E-02,-3.2272339E-01
3.1041400E-02,-3.2394409E-01
3.1045352E-02,-3.2852173E-01
3.1049304E-02,-3.3065796E-01
3.1053256E-02,-3.3065796E-01
3.1057208E-02,-3.3035278E-01
3.1061160E-02,-3.3370972E-01
3.1065112E-02,-3.3004761E-01
3.1069064E-02,-3.3065796E-01
3.1073016E-02,-3.2852173E-01
3.1076968E-02,-3.2363892E-01
3.1080920E-02,-3.2608032E-01
3.1084872E-02,-3.2455444E-01
3.1088824E-02,-3.2272339E-01
3.1092776E-02,-3.2119751E-01
3.1096728E-02,-3.2119751E-01
3.1100680E-02,-3.2852173E-01
3.1104632E-02,-3.2058716E-01
3.1108584E-02,-3.1326294E-01
3.1112536E-02,-3.1661987E-01
3.1116488E-02,-3.1875610E-01
3.1120440E-02,-3.1875610E-01
