Time [s],Sig [V]
1.3213656E-01,1.1253189E+00
1.3214124E-01,1.1248611E+00
1.3214592E-01,1.1246323E+00
1.3215060E-01,1.1246323E+00
1.3215528E-01,1.1247086E+00
1.3215996E-01,1.1244797E+00
1.3216464E-01,1.1237930E+00
1.3216932E-01,1.1239456E+00
1.3217400E-01,1.1238693E+00
1.3217868E-01,1.1247849E+00
1.3218336E-01,1.1247086E+00
1.3218804E-01,1.1244797E+00
1.3219272E-01,1.1247849E+00
1.3219740E-01,1.1244034E+00
1.3220208E-01,1.1251663E+00
1.3220676E-01,1.1245560E+00
1.3221144E-01,1.1250137E+00
1.3221612E-01,1.1250137E+00
1.3222080E-01,1.1240219E+00
1.3222548E-01,1.1249374E+00
1.3223016E-01,1.1244797E+00
1.3223484E-01,1.1240219E+00
1.3223952E-01,1.1244797E+00
1.3224420E-01,1.1241745E+00
1.3224888E-01,1.1244034E+00
1.3225356E-01,1.1251663E+00
1.3225824E-01,1.1258530E+00
1.3226292E-01,1.1260056E+00
1.3226760E-01,1.1253952E+00
1.3227228E-01,1.1256241E+00
1.3227696E-01,1.1264633E+00
1.3228164E-01,1.1263870E+00
1.3228632E-01,1.1260056E+00
1.3229100E-01,1.1251663E+00
1.3229568E-01,1.1261581E+00
1.3230036E-01,1.1257767E+00
1.3230504E-01,1.1259293E+00
1.3230972E-01,1.1258530E+00
1.3231440E-01,1.1260056E+00
1.3231908E-01,1.1255478E+00
1.3232376E-01,1.1269211E+00
1.3232844E-01,1.1272263E+00
1.3233312E-01,1.1272263E+00
1.3233780E-01,1.1263870E+00
1.3234248E-01,1.1262344E+00
1.3234716E-01,1.1257004E+00
1.3235184E-01,1.1268448E+00
1.3235652E-01,1.1263107E+00
1.3236120E-01,1.1260056E+00
1.3236588E-01,1.1261581E+00
1.3237056E-01,1.1257004E+00
1.3237524E-01,1.1260818E+00
1.3237992E-01,1.1269974E+00
1.3238460E-01,1.1264633E+00
1.3238928E-01,1.1267685E+00
1.3239396E-01,1.1265396E+00
1.3239864E-01,1.1262344E+00
1.3240332E-01,1.1266922E+00
1.3240800E-01,1.1261581E+00
1.3241268E-01,1.1266159E+00
1.3241736E-01,1.1268448E+00
1.3242204E-01,1.1264633E+00
1.3242672E-01,1.1269211E+00
1.3243140E-01,1.1271500E+00
1.3243608E-01,1.1280655E+00
1.3244076E-01,1.1279892E+00
1.3244544E-01,1.1285233E+00
1.3245012E-01,1.1282181E+00
1.3245480E-01,1.1279129E+00
1.3245948E-01,1.1276077E+00
1.3246416E-01,1.1270737E+00
1.3246884E-01,1.1267685E+00
1.3247352E-01,1.1271500E+00
1.3247820E-01,1.1275314E+00
1.3248288E-01,1.1273026E+00
1.3248756E-01,1.1274551E+00
1.3249224E-01,1.1276840E+00
1.3249692E-01,1.1274551E+00
1.3250160E-01,1.1277603E+00
1.3250628E-01,1.1280655E+00
1.3251096E-01,1.1285995E+00
1.3251564E-01,1.1279892E+00
1.3252032E-01,1.1277603E+00
1.3252500E-01,1.1285233E+00
1.3252968E-01,1.1277603E+00
1.3253436E-01,1.1279892E+00
1.3253904E-01,1.1279892E+00
1.3254372E-01,1.1279129E+00
1.3254840E-01,1.1279129E+00
1.3255308E-01,1.1282944E+00
1.3255776E-01,1.1291336E+00
1.3256244E-01,1.1280655E+00
1.3256712E-01,1.1286758E+00
1.3257180E-01,1.1275314E+00
1.3257648E-01,1.1292862E+00
1.3258116E-01,1.1286758E+00
1.3258584E-01,1.1286758E+00
1.3259052E-01,1.1286758E+00
1.3259520E-01,1.1284470E+00
1.3259988E-01,1.1286758E+00
1.3260456E-01,1.1277603E+00
1.3260924E-01,1.1295151E+00
1.3261392E-01,1.1286758E+00
1.3261860E-01,1.1288284E+00
1.3262328E-01,1.1289047E+00
1.3262796E-01,1.1287521E+00
1.3263264E-01,1.1296677E+00
1.3263732E-01,1.1288284E+00
1.3264200E-01,1.1292862E+00
1.3264668E-01,1.1302017E+00
1.3265136E-01,1.1304306E+00
1.3265604E-01,1.1301254E+00
1.3266072E-01,1.1300491E+00
1.3266540E-01,1.1301254E+00
1.3267008E-01,1.1305069E+00
1.3267476E-01,1.1299728E+00
1.3267944E-01,1.1303543E+00
1.3268412E-01,1.1309647E+00
1.3268880E-01,1.1302780E+00
1.3269348E-01,1.1311172E+00
1.3269816E-01,1.1303543E+00
1.3270284E-01,1.1315750E+00
1.3270752E-01,1.1306595E+00
1.3271220E-01,1.1298203E+00
1.3271688E-01,1.1298965E+00
1.3272156E-01,1.1301254E+00
1.3272624E-01,1.1295914E+00
1.3273092E-01,1.1295151E+00
1.3273560E-01,1.1296677E+00
1.3274028E-01,1.1302780E+00
1.3274496E-01,1.1305832E+00
1.3274964E-01,1.1298203E+00
1.3275432E-01,1.1302017E+00
1.3275900E-01,1.1296677E+00
1.3276368E-01,1.1311172E+00
1.3276836E-01,1.1300491E+00
1.3277304E-01,1.1306595E+00
1.3277772E-01,1.1302017E+00
1.3278240E-01,1.1306595E+00
1.3278708E-01,1.1303543E+00
1.3279176E-01,1.1295914E+00
1.3279644E-01,1.1300491E+00
1.3280112E-01,1.1302780E+00
1.3280580E-01,1.1300491E+00
1.3281048E-01,1.1302017E+00
1.3281516E-01,1.1306595E+00
1.3281984E-01,1.1311935E+00
1.3282452E-01,1.1302017E+00
1.3282920E-01,1.1306595E+00
1.3283388E-01,1.1302780E+00
1.3283856E-01,1.1297440E+00
1.3284324E-01,1.1301254E+00
1.3284792E-01,1.1303543E+00
1.3285260E-01,1.1305069E+00
1.3285728E-01,1.1298965E+00
1.3286196E-01,1.1305832E+00
1.3286664E-01,1.1307358E+00
1.3287132E-01,1.1313461E+00
1.3287600E-01,1.1313461E+00
1.3288068E-01,1.1315750E+00
1.3288536E-01,1.1316513E+00
1.3289004E-01,1.1312698E+00
1.3289472E-01,1.1310410E+00
1.3289940E-01,1.1317276E+00
1.3290408E-01,1.1312698E+00
1.3290876E-01,1.1313461E+00
1.3291344E-01,1.1312698E+00
1.3291812E-01,1.1306595E+00
1.3292280E-01,1.1314987E+00
1.3292748E-01,1.1321854E+00
1.3293216E-01,1.1318802E+00
1.3293684E-01,1.1318039E+00
1.3294152E-01,1.1317276E+00
1.3294620E-01,1.1324905E+00
1.3295088E-01,1.1335587E+00
1.3295556E-01,1.1326431E+00
1.3296024E-01,1.1327194E+00
1.3296492E-01,1.1326431E+00
1.3296960E-01,1.1321091E+00
1.3297428E-01,1.1324142E+00
1.3297896E-01,1.1325668E+00
1.3298364E-01,1.1331772E+00
1.3298832E-01,1.1327194E+00
1.3299300E-01,1.1332535E+00
1.3299768E-01,1.1331772E+00
1.3300236E-01,1.1337112E+00
1.3300704E-01,1.1331772E+00
1.3301172E-01,1.1329483E+00
1.3301640E-01,1.1322617E+00
1.3302108E-01,1.1331009E+00
1.3302576E-01,1.1324142E+00
1.3303044E-01,1.1327194E+00
1.3303512E-01,1.1325668E+00
1.3303980E-01,1.1331772E+00
1.3304448E-01,1.1331009E+00
1.3304916E-01,1.1332535E+00
1.3305384E-01,1.1328720E+00
1.3305852E-01,1.1330246E+00
1.3306320E-01,1.1336349E+00
1.3306788E-01,1.1342453E+00
1.3307256E-01,1.1342453E+00
1.3307724E-01,1.1341690E+00
1.3308192E-01,1.1340164E+00
1.3308660E-01,1.1343216E+00
1.3309128E-01,1.1345505E+00
1.3309596E-01,1.1338638E+00
1.3310064E-01,1.1345505E+00
1.3310532E-01,1.1338638E+00
1.3311000E-01,1.1342453E+00
1.3311468E-01,1.1337875E+00
1.3311936E-01,1.1340164E+00
1.3312404E-01,1.1340927E+00
1.3312872E-01,1.1352371E+00
1.3313340E-01,1.1352371E+00
1.3313808E-01,1.1342453E+00
1.3314276E-01,1.1348557E+00
1.3314744E-01,1.1344742E+00
1.3315212E-01,1.1347031E+00
1.3315680E-01,1.1340164E+00
1.3316148E-01,1.1339401E+00
1.3316616E-01,1.1345505E+00
1.3317084E-01,1.1343216E+00
1.3317552E-01,1.1348557E+00
1.3318020E-01,1.1353897E+00
1.3318488E-01,1.1351608E+00
1.3318956E-01,1.1353134E+00
1.3319424E-01,1.1357712E+00
1.3319892E-01,1.1355423E+00
1.3320360E-01,1.1361526E+00
1.3320828E-01,1.1360001E+00
1.3321296E-01,1.1358475E+00
1.3321764E-01,1.1347031E+00
1.3322232E-01,1.1356186E+00
1.3322700E-01,1.1357712E+00
1.3323168E-01,1.1355423E+00
1.3323636E-01,1.1356186E+00
1.3324104E-01,1.1355423E+00
1.3324572E-01,1.1365341E+00
1.3325040E-01,1.1363815E+00
1.3325508E-01,1.1366867E+00
1.3325976E-01,1.1362289E+00
1.3326444E-01,1.1363815E+00
1.3326912E-01,1.1360764E+00
1.3327380E-01,1.1364578E+00
1.3327848E-01,1.1369156E+00
1.3328316E-01,1.1370682E+00
1.3328784E-01,1.1363815E+00
1.3329252E-01,1.1371445E+00
1.3329720E-01,1.1368393E+00
1.3330188E-01,1.1363815E+00
1.3330656E-01,1.1363815E+00
1.3331124E-01,1.1359238E+00
1.3331592E-01,1.1356949E+00
1.3332060E-01,1.1363815E+00
1.3332528E-01,1.1369156E+00
1.3332996E-01,1.1370682E+00
1.3333464E-01,1.1373734E+00
1.3333932E-01,1.1369156E+00
1.3334400E-01,1.1367630E+00
1.3334868E-01,1.1372208E+00
1.3335336E-01,1.1371445E+00
1.3335804E-01,1.1369156E+00
1.3336272E-01,1.1372208E+00
1.3336740E-01,1.1371445E+00
1.3337208E-01,1.1374496E+00
1.3337676E-01,1.1369919E+00
1.3338144E-01,1.1369156E+00
1.3338612E-01,1.1368393E+00
1.3339080E-01,1.1372971E+00
1.3339548E-01,1.1369919E+00
1.3340016E-01,1.1372208E+00
1.3340484E-01,1.1379074E+00
1.3340952E-01,1.1376785E+00
1.3341420E-01,1.1378311E+00
1.3341888E-01,1.1378311E+00
1.3342356E-01,1.1378311E+00
1.3342824E-01,1.1388992E+00
1.3343292E-01,1.1389755E+00
1.3343760E-01,1.1388992E+00
1.3344228E-01,1.1389755E+00
1.3344696E-01,1.1388229E+00
1.3345164E-01,1.1392044E+00
1.3345632E-01,1.1389755E+00
1.3346100E-01,1.1388229E+00
1.3346568E-01,1.1384415E+00
1.3347036E-01,1.1387466E+00
1.3347504E-01,1.1394333E+00
1.3347972E-01,1.1392044E+00
1.3348440E-01,1.1384415E+00
1.3348908E-01,1.1382889E+00
1.3349376E-01,1.1385941E+00
1.3349844E-01,1.1388992E+00
1.3350312E-01,1.1382889E+00
1.3350780E-01,1.1384415E+00
1.3351248E-01,1.1388992E+00
1.3351716E-01,1.1387466E+00
1.3352184E-01,1.1395096E+00
1.3352652E-01,1.1392044E+00
1.3353120E-01,1.1386703E+00
1.3353588E-01,1.1394333E+00
1.3354056E-01,1.1387466E+00
1.3354524E-01,1.1388992E+00
1.3354992E-01,1.1394333E+00
1.3355460E-01,1.1398911E+00
1.3355928E-01,1.1393570E+00
1.3356396E-01,1.1401199E+00
1.3356864E-01,1.1400436E+00
1.3357332E-01,1.1393570E+00
1.3357800E-01,1.1398148E+00
1.3358268E-01,1.1396622E+00
1.3358736E-01,1.1393570E+00
1.3359204E-01,1.1397385E+00
1.3359672E-01,1.1387466E+00
1.3360140E-01,1.1388992E+00
1.3360608E-01,1.1387466E+00
1.3361076E-01,1.1390518E+00
1.3361544E-01,1.1395859E+00
1.3362012E-01,1.1401199E+00
1.3362480E-01,1.1398911E+00
1.3362948E-01,1.1395859E+00
1.3363416E-01,1.1402725E+00
1.3363884E-01,1.1395859E+00
1.3364352E-01,1.1398911E+00
1.3364820E-01,1.1398148E+00
1.3365288E-01,1.1405777E+00
1.3365756E-01,1.1396622E+00
1.3366224E-01,1.1404251E+00
1.3366692E-01,1.1408066E+00
1.3367160E-01,1.1401199E+00
1.3367628E-01,1.1405777E+00
1.3368096E-01,1.1401199E+00
1.3368564E-01,1.1403488E+00
1.3369032E-01,1.1401199E+00
1.3369500E-01,1.1408066E+00
1.3369968E-01,1.1392807E+00
1.3370436E-01,1.1402725E+00
1.3370904E-01,1.1391281E+00
1.3371372E-01,1.1397385E+00
1.3371840E-01,1.1409592E+00
1.3372308E-01,1.1402725E+00
1.3372776E-01,1.1412643E+00
1.3373244E-01,1.1405014E+00
1.3373712E-01,1.1413406E+00
1.3374180E-01,1.1413406E+00
1.3374648E-01,1.1414169E+00
1.3375116E-01,1.1412643E+00
1.3375584E-01,1.1411118E+00
1.3376052E-01,1.1401962E+00
1.3376520E-01,1.1408066E+00
1.3376988E-01,1.1405777E+00
1.3377456E-01,1.1406540E+00
1.3377924E-01,1.1408066E+00
1.3378392E-01,1.1411118E+00
1.3378860E-01,1.1409592E+00
1.3379328E-01,1.1409592E+00
1.3379796E-01,1.1410355E+00
1.3380264E-01,1.1412643E+00
1.3380732E-01,1.1420273E+00
1.3381200E-01,1.1414932E+00
1.3381668E-01,1.1410355E+00
1.3382136E-01,1.1414932E+00
1.3382604E-01,1.1409592E+00
1.3383072E-01,1.1412643E+00
1.3383540E-01,1.1415695E+00
1.3384008E-01,1.1417221E+00
1.3384476E-01,1.1410355E+00
1.3384944E-01,1.1412643E+00
1.3385412E-01,1.1413406E+00
1.3385880E-01,1.1417984E+00
1.3386348E-01,1.1414932E+00
1.3386816E-01,1.1410355E+00
1.3387284E-01,1.1412643E+00
1.3387752E-01,1.1414169E+00
1.3388220E-01,1.1406540E+00
1.3388688E-01,1.1413406E+00
1.3389156E-01,1.1414169E+00
1.3389624E-01,1.1421036E+00
1.3390092E-01,1.1422562E+00
1.3390560E-01,1.1425613E+00
1.3391028E-01,1.1421799E+00
1.3391496E-01,1.1427902E+00
1.3391964E-01,1.1423325E+00
1.3392432E-01,1.1424088E+00
1.3392900E-01,1.1417984E+00
1.3393368E-01,1.1423325E+00
1.3393836E-01,1.1420273E+00
1.3394304E-01,1.1419510E+00
1.3394772E-01,1.1428665E+00
1.3395240E-01,1.1429428E+00
1.3395708E-01,1.1431717E+00
1.3396176E-01,1.1426376E+00
1.3396644E-01,1.1434769E+00
1.3397112E-01,1.1430954E+00
1.3397580E-01,1.1428665E+00
1.3398048E-01,1.1434006E+00
1.3398516E-01,1.1432480E+00
1.3398984E-01,1.1438583E+00
1.3399452E-01,1.1421799E+00
1.3399920E-01,1.1429428E+00
1.3400388E-01,1.1432480E+00
1.3400856E-01,1.1432480E+00
1.3401324E-01,1.1427902E+00
1.3401792E-01,1.1427139E+00
1.3402260E-01,1.1427902E+00
1.3402728E-01,1.1429428E+00
1.3403196E-01,1.1442398E+00
1.3403664E-01,1.1433243E+00
1.3404132E-01,1.1437820E+00
1.3404600E-01,1.1430954E+00
1.3405068E-01,1.1430954E+00
1.3405536E-01,1.1439346E+00
1.3406004E-01,1.1437820E+00
1.3406472E-01,1.1441635E+00
1.3406940E-01,1.1438583E+00
1.3407408E-01,1.1443161E+00
1.3407876E-01,1.1443161E+00
1.3408344E-01,1.1450027E+00
1.3408812E-01,1.1433243E+00
1.3409280E-01,1.1440109E+00
1.3409748E-01,1.1445450E+00
1.3410216E-01,1.1440109E+00
1.3410684E-01,1.1434006E+00
1.3411152E-01,1.1443161E+00
1.3411620E-01,1.1438583E+00
1.3412088E-01,1.1440872E+00
1.3412556E-01,1.1437820E+00
1.3413024E-01,1.1440872E+00
1.3413492E-01,1.1442398E+00
1.3413960E-01,1.1440109E+00
1.3414428E-01,1.1437057E+00
1.3414896E-01,1.1444687E+00
1.3415364E-01,1.1435532E+00
1.3415832E-01,1.1442398E+00
1.3416300E-01,1.1447739E+00
1.3416768E-01,1.1452316E+00
1.3417236E-01,1.1446976E+00
1.3417704E-01,1.1446976E+00
1.3418172E-01,1.1447739E+00
1.3418640E-01,1.1456894E+00
1.3419108E-01,1.1450027E+00
1.3419576E-01,1.1459183E+00
1.3420044E-01,1.1450027E+00
1.3420512E-01,1.1453842E+00
1.3420980E-01,1.1450790E+00
1.3421448E-01,1.1450790E+00
1.3421916E-01,1.1461472E+00
1.3422384E-01,1.1453079E+00
1.3422852E-01,1.1450790E+00
1.3423320E-01,1.1453842E+00
1.3423788E-01,1.1456131E+00
1.3424256E-01,1.1451553E+00
1.3424724E-01,1.1453842E+00
1.3425192E-01,1.1461472E+00
1.3425660E-01,1.1452316E+00
1.3426128E-01,1.1459946E+00
1.3426596E-01,1.1468338E+00
1.3427064E-01,1.1462997E+00
1.3427532E-01,1.1462234E+00
1.3428000E-01,1.1462234E+00
1.3428468E-01,1.1459946E+00
1.3428936E-01,1.1455368E+00
1.3429404E-01,1.1459946E+00
1.3429872E-01,1.1455368E+00
1.3430340E-01,1.1457657E+00
1.3430808E-01,1.1453842E+00
1.3431276E-01,1.1448502E+00
1.3431744E-01,1.1450790E+00
1.3432212E-01,1.1451553E+00
1.3432680E-01,1.1456894E+00
1.3433148E-01,1.1456131E+00
1.3433616E-01,1.1456894E+00
1.3434084E-01,1.1465286E+00
1.3434552E-01,1.1459946E+00
1.3435020E-01,1.1475204E+00
1.3435488E-01,1.1477493E+00
1.3435956E-01,1.1472916E+00
1.3436424E-01,1.1469101E+00
1.3436892E-01,1.1460709E+00
1.3437360E-01,1.1470627E+00
1.3437828E-01,1.1468338E+00
1.3438296E-01,1.1469864E+00
1.3438764E-01,1.1476730E+00
1.3439232E-01,1.1478256E+00
1.3439700E-01,1.1481308E+00
1.3440168E-01,1.1475204E+00
1.3440636E-01,1.1471390E+00
1.3441104E-01,1.1475967E+00
1.3441572E-01,1.1464523E+00
1.3442040E-01,1.1469101E+00
1.3442508E-01,1.1474442E+00
1.3442976E-01,1.1475967E+00
1.3443444E-01,1.1472916E+00
1.3443912E-01,1.1479782E+00
1.3444380E-01,1.1469864E+00
1.3444848E-01,1.1475967E+00
1.3445316E-01,1.1482834E+00
1.3445784E-01,1.1477493E+00
1.3446252E-01,1.1474442E+00
1.3446720E-01,1.1482071E+00
1.3447188E-01,1.1480545E+00
1.3447656E-01,1.1479019E+00
1.3448124E-01,1.1479782E+00
1.3448592E-01,1.1475967E+00
1.3449060E-01,1.1486649E+00
1.3449528E-01,1.1483597E+00
1.3449996E-01,1.1479019E+00
1.3450464E-01,1.1489700E+00
1.3450932E-01,1.1484360E+00
1.3451400E-01,1.1481308E+00
1.3451868E-01,1.1478256E+00
1.3452336E-01,1.1483597E+00
1.3452804E-01,1.1478256E+00
1.3453272E-01,1.1483597E+00
1.3453740E-01,1.1477493E+00
1.3454208E-01,1.1479782E+00
1.3454676E-01,1.1486649E+00
1.3455144E-01,1.1485123E+00
1.3455612E-01,1.1488174E+00
1.3456080E-01,1.1488174E+00
1.3456548E-01,1.1488937E+00
1.3457016E-01,1.1499619E+00
1.3457484E-01,1.1489700E+00
1.3457952E-01,1.1493515E+00
1.3458420E-01,1.1495804E+00
1.3458888E-01,1.1491226E+00
1.3459356E-01,1.1495041E+00
1.3459824E-01,1.1491989E+00
1.3460292E-01,1.1490463E+00
1.3460760E-01,1.1493515E+00
1.3461228E-01,1.1482071E+00
1.3461696E-01,1.1498856E+00
1.3462164E-01,1.1500381E+00
1.3462632E-01,1.1493515E+00
1.3463100E-01,1.1498856E+00
1.3463568E-01,1.1491989E+00
1.3464036E-01,1.1495804E+00
1.3464504E-01,1.1491226E+00
1.3464972E-01,1.1501144E+00
1.3465440E-01,1.1499619E+00
1.3465908E-01,1.1490463E+00
1.3466376E-01,1.1502670E+00
1.3466844E-01,1.1495804E+00
1.3467312E-01,1.1493515E+00
1.3467780E-01,1.1495804E+00
1.3468248E-01,1.1498093E+00
1.3468716E-01,1.1491226E+00
1.3469184E-01,1.1489700E+00
1.3469652E-01,1.1503433E+00
1.3470120E-01,1.1494278E+00
1.3470588E-01,1.1501907E+00
1.3471056E-01,1.1493515E+00
1.3471524E-01,1.1500381E+00
1.3471992E-01,1.1504959E+00
1.3472460E-01,1.1511063E+00
1.3472928E-01,1.1500381E+00
1.3473396E-01,1.1511063E+00
1.3473864E-01,1.1497330E+00
1.3474332E-01,1.1495804E+00
1.3474800E-01,1.1505722E+00
1.3475268E-01,1.1511826E+00
1.3475736E-01,1.1501907E+00
1.3476204E-01,1.1500381E+00
1.3476672E-01,1.1500381E+00
1.3477140E-01,1.1507248E+00
1.3477608E-01,1.1507248E+00
1.3478076E-01,1.1513351E+00
1.3478544E-01,1.1510300E+00
1.3479012E-01,1.1511063E+00
1.3479480E-01,1.1513351E+00
1.3479948E-01,1.1511826E+00
1.3480416E-01,1.1517929E+00
1.3480884E-01,1.1515640E+00
1.3481352E-01,1.1508774E+00
1.3481820E-01,1.1520981E+00
1.3482288E-01,1.1518692E+00
1.3482756E-01,1.1510300E+00
1.3483224E-01,1.1516403E+00
1.3483692E-01,1.1511826E+00
1.3484160E-01,1.1504196E+00
1.3484628E-01,1.1507248E+00
1.3485096E-01,1.1509537E+00
1.3485564E-01,1.1508774E+00
1.3486032E-01,1.1511063E+00
1.3486500E-01,1.1511826E+00
1.3486968E-01,1.1514877E+00
1.3487436E-01,1.1512589E+00
1.3487904E-01,1.1525558E+00
1.3488372E-01,1.1520981E+00
1.3488840E-01,1.1521744E+00
1.3489308E-01,1.1521744E+00
1.3489776E-01,1.1519455E+00
1.3490244E-01,1.1521744E+00
1.3490712E-01,1.1519455E+00
1.3491180E-01,1.1519455E+00
1.3491648E-01,1.1517929E+00
1.3492116E-01,1.1530899E+00
1.3492584E-01,1.1521744E+00
1.3493052E-01,1.1518692E+00
1.3493520E-01,1.1517929E+00
1.3493988E-01,1.1509537E+00
1.3494456E-01,1.1527847E+00
1.3494924E-01,1.1517166E+00
1.3495392E-01,1.1519455E+00
1.3495860E-01,1.1517929E+00
1.3496328E-01,1.1523270E+00
1.3496796E-01,1.1522507E+00
1.3497264E-01,1.1517929E+00
1.3497732E-01,1.1527084E+00
1.3498200E-01,1.1520981E+00
1.3498668E-01,1.1517929E+00
1.3499136E-01,1.1522507E+00
1.3499604E-01,1.1521744E+00
1.3500072E-01,1.1528610E+00
1.3500540E-01,1.1528610E+00
1.3501008E-01,1.1530136E+00
1.3501476E-01,1.1526321E+00
1.3501944E-01,1.1546158E+00
1.3502412E-01,1.1534714E+00
1.3502880E-01,1.1540817E+00
1.3503348E-01,1.1535477E+00
1.3503816E-01,1.1530899E+00
1.3504284E-01,1.1527847E+00
1.3504752E-01,1.1532425E+00
1.3505220E-01,1.1537003E+00
1.3505688E-01,1.1535477E+00
1.3506156E-01,1.1533188E+00
1.3506624E-01,1.1540054E+00
1.3507092E-01,1.1534714E+00
1.3507560E-01,1.1530899E+00
1.3508028E-01,1.1537766E+00
1.3508496E-01,1.1546158E+00
1.3508964E-01,1.1545395E+00
1.3509432E-01,1.1545395E+00
1.3509900E-01,1.1533188E+00
1.3510368E-01,1.1539291E+00
1.3510836E-01,1.1546158E+00
1.3511304E-01,1.1556076E+00
1.3511772E-01,1.1542343E+00
1.3512240E-01,1.1548447E+00
1.3512708E-01,1.1547684E+00
1.3513176E-01,1.1537003E+00
1.3513644E-01,1.1546921E+00
1.3514112E-01,1.1540054E+00
1.3514580E-01,1.1553787E+00
1.3515048E-01,1.1547684E+00
1.3515516E-01,1.1549973E+00
1.3515984E-01,1.1540817E+00
1.3516452E-01,1.1549210E+00
1.3516920E-01,1.1546921E+00
1.3517388E-01,1.1543106E+00
1.3517856E-01,1.1549973E+00
1.3518324E-01,1.1543869E+00
1.3518792E-01,1.1543869E+00
1.3519260E-01,1.1550735E+00
1.3519728E-01,1.1552261E+00
1.3520196E-01,1.1543869E+00
1.3520664E-01,1.1557602E+00
1.3521132E-01,1.1561417E+00
1.3521600E-01,1.1552261E+00
1.3522068E-01,1.1546921E+00
1.3522536E-01,1.1543106E+00
1.3523004E-01,1.1553787E+00
1.3523472E-01,1.1551498E+00
1.3523940E-01,1.1548447E+00
1.3524408E-01,1.1541580E+00
1.3524876E-01,1.1545395E+00
1.3525344E-01,1.1545395E+00
1.3525812E-01,1.1552261E+00
1.3526280E-01,1.1559891E+00
1.3526748E-01,1.1553024E+00
1.3527216E-01,1.1554550E+00
1.3527684E-01,1.1553787E+00
1.3528152E-01,1.1565994E+00
1.3528620E-01,1.1558365E+00
1.3529088E-01,1.1562943E+00
1.3529556E-01,1.1561417E+00
1.3530024E-01,1.1565231E+00
1.3530492E-01,1.1564468E+00
1.3530960E-01,1.1559128E+00
1.3531428E-01,1.1565994E+00
1.3531896E-01,1.1568283E+00
1.3532364E-01,1.1571335E+00
1.3532832E-01,1.1567520E+00
1.3533300E-01,1.1566757E+00
1.3533768E-01,1.1565231E+00
1.3534236E-01,1.1565231E+00
1.3534704E-01,1.1564468E+00
1.3535172E-01,1.1575912E+00
1.3535640E-01,1.1562943E+00
1.3536108E-01,1.1573624E+00
1.3536576E-01,1.1562943E+00
1.3537044E-01,1.1570572E+00
1.3537512E-01,1.1568283E+00
1.3537980E-01,1.1571335E+00
1.3538448E-01,1.1573624E+00
1.3538916E-01,1.1568283E+00
1.3539384E-01,1.1566757E+00
1.3539852E-01,1.1557602E+00
1.3540320E-01,1.1568283E+00
1.3540788E-01,1.1572861E+00
1.3541256E-01,1.1565994E+00
1.3541724E-01,1.1562943E+00
1.3542192E-01,1.1568283E+00
1.3542660E-01,1.1571335E+00
1.3543128E-01,1.1569046E+00
1.3543596E-01,1.1570572E+00
1.3544064E-01,1.1572098E+00
1.3544532E-01,1.1576675E+00
1.3545000E-01,1.1573624E+00
1.3545468E-01,1.1575150E+00
1.3545936E-01,1.1571335E+00
1.3546404E-01,1.1575150E+00
1.3546872E-01,1.1573624E+00
1.3547340E-01,1.1577438E+00
1.3547808E-01,1.1575912E+00
1.3548276E-01,1.1578201E+00
1.3548744E-01,1.1576675E+00
1.3549212E-01,1.1582016E+00
1.3549680E-01,1.1582016E+00
1.3550148E-01,1.1585068E+00
1.3550616E-01,1.1587357E+00
1.3551084E-01,1.1584305E+00
1.3551552E-01,1.1594986E+00
1.3552020E-01,1.1585831E+00
1.3552488E-01,1.1589645E+00
1.3552956E-01,1.1588882E+00
1.3553424E-01,1.1591171E+00
1.3553892E-01,1.1588882E+00
1.3554360E-01,1.1582016E+00
1.3554828E-01,1.1589645E+00
1.3555296E-01,1.1586594E+00
1.3555764E-01,1.1591934E+00
1.3556232E-01,1.1599564E+00
1.3556700E-01,1.1586594E+00
1.3557168E-01,1.1594223E+00
1.3557636E-01,1.1597275E+00
1.3558104E-01,1.1593460E+00
1.3558572E-01,1.1598038E+00
1.3559040E-01,1.1592697E+00
1.3559508E-01,1.1597275E+00
1.3559976E-01,1.1595749E+00
1.3560444E-01,1.1604141E+00
1.3560912E-01,1.1597275E+00
1.3561380E-01,1.1602615E+00
1.3561848E-01,1.1597275E+00
1.3562316E-01,1.1607956E+00
1.3562784E-01,1.1601089E+00
1.3563252E-01,1.1603378E+00
1.3563720E-01,1.1596512E+00
1.3564188E-01,1.1598801E+00
1.3564656E-01,1.1599564E+00
1.3565124E-01,1.1601089E+00
1.3565592E-01,1.1595749E+00
1.3566060E-01,1.1604904E+00
1.3566528E-01,1.1594986E+00
1.3566996E-01,1.1601089E+00
1.3567464E-01,1.1605667E+00
1.3567932E-01,1.1607956E+00
1.3568400E-01,1.1599564E+00
1.3568868E-01,1.1614822E+00
1.3569336E-01,1.1600327E+00
1.3569804E-01,1.1601089E+00
1.3570272E-01,1.1603378E+00
1.3570740E-01,1.1611008E+00
1.3571208E-01,1.1603378E+00
1.3571676E-01,1.1604904E+00
1.3572144E-01,1.1611008E+00
1.3572612E-01,1.1604904E+00
1.3573080E-01,1.1611008E+00
1.3573548E-01,1.1604904E+00
1.3574016E-01,1.1611771E+00
1.3574484E-01,1.1611771E+00
1.3574952E-01,1.1614822E+00
1.3575420E-01,1.1608719E+00
1.3575888E-01,1.1614059E+00
1.3576356E-01,1.1611771E+00
1.3576824E-01,1.1611771E+00
